MM/DD/YYYY,ID,YEAR,MONTH,DAY,TMAX,TMAX_FLAGS,TMIN,TMIN_FLAGS,PRCP,PRCP_FLAGS,SNWD,SNWD_FLAGS,AWND,AWND_FLAGS,FMTM,FMTM_FLAGS,PGTM,PGTM_FLAGS,TAVG,TAVG_FLAGS,WDF2,WDF2_FLAGS,WDF5,WDF5_FLAGS,WSF2,WSF2_FLAGS,WSF5,WSF5_FLAGS,TSUN,TSUN_FLAGS,WT01,WT01_FLAGS,WT02,WT02_FLAGS,WT08,WT08_FLAGS,WT03,WT03_FLAGS,SNOW,SNOW_FLAGS,WT07,WT07_FLAGS
2004-11-01,USW00003171,2004,11,1,200.0,__W,128.0,__W,0.0,__W,nan,nan,85.0,__W,1116.0,__W,1117.0,__W,167.0,__W,20.0,__W,30.0,__W,165.0,__W,201.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-02,USW00003171,2004,11,2,239.0,__W,67.0,__W,0.0,__W,nan,nan,23.0,__W,249.0,__W,253.0,__W,156.0,__W,100.0,__W,90.0,__W,67.0,__W,76.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-03,USW00003171,2004,11,3,228.0,__W,44.0,__W,0.0,__W,nan,nan,21.0,__W,1454.0,__W,1453.0,__W,139.0,__W,270.0,__W,270.0,__W,67.0,__W,76.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-04,USW00003171,2004,11,4,178.0,__W,67.0,__W,0.0,__W,nan,nan,10.0,__W,1457.0,__W,1312.0,__W,122.0,__W,340.0,__W,310.0,__W,36.0,__W,45.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-05,USW00003171,2004,11,5,211.0,__W,39.0,__W,0.0,__W,nan,nan,9.0,__W,1621.0,__W,1621.0,__W,128.0,__W,270.0,__W,260.0,__W,45.0,__W,58.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-06,USW00003171,2004,11,6,200.0,__W,56.0,__W,0.0,__W,nan,nan,9.0,__W,1958.0,__W,1516.0,__W,128.0,__W,330.0,__W,290.0,__W,36.0,__W,45.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-07,USW00003171,2004,11,7,172.0,__W,56.0,__W,5.0,__W,nan,nan,11.0,__W,2043.0,__W,2033.0,__W,117.0,__W,70.0,__W,70.0,__W,36.0,__W,45.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-08,USW00003171,2004,11,8,183.0,__W,106.0,__W,3.0,__W,nan,nan,14.0,__W,1510.0,__W,1603.0,__W,144.0,__W,270.0,__W,290.0,__W,58.0,__W,80.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-09,USW00003171,2004,11,9,178.0,__W,89.0,__W,0.0,__W,nan,nan,11.0,__W,1542.0,__W,1541.0,__W,133.0,__W,290.0,__W,290.0,__W,40.0,__W,54.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-10,USW00003171,2004,11,10,206.0,__W,56.0,__W,0.0,__W,nan,nan,10.0,__W,1517.0,__W,1441.0,__W,133.0,__W,280.0,__W,280.0,__W,45.0,__W,63.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-11,USW00003171,2004,11,11,178.0,__W,72.0,__W,0.0,__W,nan,nan,9.0,__W,1538.0,__W,1542.0,__W,128.0,__W,270.0,__W,270.0,__W,40.0,__W,54.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-12,USW00003171,2004,11,12,211.0,__W,67.0,__W,0.0,__W,nan,nan,16.0,__W,1606.0,__W,1705.0,__W,139.0,__W,250.0,__W,260.0,__W,63.0,__W,76.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-13,USW00003171,2004,11,13,206.0,__W,78.0,__W,0.0,__W,nan,nan,13.0,__W,1900.0,__W,1728.0,__W,144.0,__W,300.0,__W,360.0,__W,58.0,__W,72.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-14,USW00003171,2004,11,14,233.0,__W,67.0,__W,3.0,__W,nan,nan,45.0,__W,1305.0,__W,1154.0,__W,150.0,__W,20.0,__W,20.0,__W,112.0,__W,143.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-15,USW00003171,2004,11,15,233.0,__W,78.0,__W,0.0,__W,nan,nan,19.0,__W,243.0,__W,1057.0,__W,156.0,__W,40.0,__W,40.0,__W,67.0,__W,76.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-16,USW00003171,2004,11,16,233.0,__W,61.0,__W,0.0,__W,nan,nan,10.0,__W,1601.0,__W,1556.0,__W,150.0,__W,250.0,__W,240.0,__W,40.0,__W,58.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-17,USW00003171,2004,11,17,239.0,__W,72.0,__W,0.0,__W,nan,nan,8.0,__W,1529.0,__W,1529.0,__W,156.0,__W,270.0,__W,280.0,__W,45.0,__W,54.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-18,USW00003171,2004,11,18,239.0,__W,67.0,__W,0.0,__W,nan,nan,9.0,__W,1551.0,__W,1529.0,__W,156.0,__W,260.0,__W,260.0,__W,40.0,__W,58.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-19,USW00003171,2004,11,19,222.0,__W,61.0,__W,0.0,__W,nan,nan,7.0,__W,1525.0,__W,1525.0,__W,144.0,__W,280.0,__W,280.0,__W,45.0,__W,58.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-21,USW00003171,2004,11,21,100.0,__W,50.0,__W,69.0,__W,nan,nan,76.0,__W,518.0,__W,215.0,__W,78.0,__W,360.0,__W,10.0,__W,161.0,__W,197.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-22,USW00003171,2004,11,22,139.0,__W,44.0,__W,0.0,__W,nan,nan,16.0,__W,1446.0,__W,1147.0,__W,94.0,__W,290.0,__W,290.0,__W,45.0,__W,63.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-23,USW00003171,2004,11,23,156.0,__W,17.0,__W,0.0,__W,nan,nan,9.0,__W,1435.0,__W,1144.0,__W,89.0,__W,300.0,__W,280.0,__W,36.0,__W,72.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-24,USW00003171,2004,11,24,206.0,__W,33.0,__W,0.0,__W,nan,nan,10.0,__W,1511.0,__W,1510.0,__W,122.0,__W,300.0,__W,290.0,__W,36.0,__W,40.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-25,USW00003171,2004,11,25,206.0,__W,28.0,__W,0.0,__W,nan,nan,7.0,__W,1358.0,__W,1428.0,__W,117.0,__W,300.0,__W,300.0,__W,36.0,__W,40.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-26,USW00003171,2004,11,26,183.0,__W,56.0,__W,0.0,__W,nan,nan,5.0,__W,1448.0,__W,1452.0,__W,122.0,__W,290.0,__W,280.0,__W,40.0,__W,40.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-27,USW00003171,2004,11,27,139.0,__W,50.0,__W,84.0,__W,nan,nan,10.0,__W,2210.0,__W,2210.0,__W,94.0,__W,290.0,__W,300.0,__W,36.0,__W,40.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-28,USW00003171,2004,11,28,139.0,__W,44.0,__W,0.0,__W,nan,nan,59.0,__W,1039.0,__W,1016.0,__W,94.0,__W,30.0,__W,30.0,__W,134.0,__W,174.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-29,USW00003171,2004,11,29,133.0,__W,17.0,__W,0.0,__W,nan,nan,60.0,__W,1301.0,__W,1257.0,__W,78.0,__W,10.0,__W,10.0,__W,112.0,__W,148.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-11-30,USW00003171,2004,11,30,161.0,__W,-28.0,__W,0.0,__W,nan,nan,10.0,__W,1451.0,__W,1450.0,__W,67.0,__W,290.0,__W,290.0,__W,36.0,__W,40.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-01,USW00003171,2004,12,1,172.0,__W,-17.0,__W,0.0,__W,nan,nan,30.0,__W,1326.0,__W,1242.0,__W,78.0,__W,30.0,__W,360.0,__W,80.0,__W,103.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-02,USW00003171,2004,12,2,161.0,__W,-11.0,__W,0.0,__W,nan,nan,57.0,__W,1603.0,__W,1618.0,__W,78.0,__W,10.0,__W,20.0,__W,112.0,__W,143.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-03,USW00003171,2004,12,3,178.0,__W,50.0,__W,0.0,__W,nan,nan,57.0,__W,1044.0,__W,1103.0,__W,117.0,__W,40.0,__W,50.0,__W,107.0,__W,125.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-04,USW00003171,2004,12,4,139.0,__W,-17.0,__W,0.0,T_W,nan,nan,12.0,__W,1403.0,__W,1045.0,__W,61.0,__W,190.0,__W,60.0,__W,40.0,__W,54.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-05,USW00003171,2004,12,5,117.0,__W,33.0,__W,43.0,__W,nan,nan,21.0,__W,1257.0,__W,1254.0,__W,78.0,__W,110.0,__W,110.0,__W,76.0,__W,98.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-06,USW00003171,2004,12,6,128.0,__W,17.0,__W,10.0,__W,nan,nan,8.0,__W,1024.0,__W,1023.0,__W,72.0,__W,70.0,__W,60.0,__W,36.0,__W,40.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-07,USW00003171,2004,12,7,128.0,__W,28.0,__W,8.0,__W,nan,nan,6.0,__W,1740.0,__W,2006.0,__W,78.0,__W,60.0,__W,320.0,__W,31.0,__W,36.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-08,USW00003171,2004,12,8,161.0,__W,89.0,__W,23.0,__W,nan,nan,16.0,__W,1551.0,__W,1444.0,__W,128.0,__W,250.0,__W,250.0,__W,40.0,__W,54.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-09,USW00003171,2004,12,9,211.0,__W,78.0,__W,0.0,__W,nan,nan,14.0,__W,1921.0,__W,1930.0,__W,144.0,__W,40.0,__W,40.0,__W,76.0,__W,98.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-10,USW00003171,2004,12,10,267.0,__W,67.0,__W,0.0,__W,nan,nan,38.0,__W,954.0,__W,954.0,__W,167.0,__W,90.0,__W,80.0,__W,89.0,__W,107.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-11,USW00003171,2004,12,11,294.0,__W,61.0,__W,0.0,__W,nan,nan,8.0,__W,204.0,__W,200.0,__W,178.0,__W,100.0,__W,130.0,__W,31.0,__W,45.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-12,USW00003171,2004,12,12,211.0,__W,50.0,__W,0.0,__W,nan,nan,12.0,__W,1433.0,__W,1433.0,__W,133.0,__W,290.0,__W,290.0,__W,58.0,__W,67.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-13,USW00003171,2004,12,13,200.0,__W,78.0,__W,0.0,__W,nan,nan,13.0,__W,2231.0,__W,1424.0,__W,139.0,__W,110.0,__W,310.0,__W,31.0,__W,36.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-14,USW00003171,2004,12,14,267.0,__W,56.0,__W,0.0,__W,nan,nan,22.0,__W,1322.0,__W,1209.0,__W,161.0,__W,30.0,__W,70.0,__W,76.0,__W,94.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-15,USW00003171,2004,12,15,261.0,__W,50.0,__W,0.0,__W,nan,nan,48.0,__W,1630.0,__W,1629.0,__W,156.0,__W,10.0,__W,10.0,__W,107.0,__W,143.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-16,USW00003171,2004,12,16,217.0,__W,144.0,__W,0.0,__W,nan,nan,84.0,__W,913.0,__W,912.0,__W,183.0,__W,20.0,__W,30.0,__W,139.0,__W,179.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-17,USW00003171,2004,12,17,233.0,__W,44.0,__W,0.0,__W,nan,nan,46.0,__W,1512.0,__W,1511.0,__W,139.0,__W,20.0,__W,30.0,__W,89.0,__W,107.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-18,USW00003171,2004,12,18,261.0,__W,44.0,__W,0.0,__W,nan,nan,42.0,__W,1321.0,__W,1320.0,__W,156.0,__W,40.0,__W,30.0,__W,94.0,__W,107.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-19,USW00003171,2004,12,19,261.0,__W,56.0,__W,0.0,__W,nan,nan,29.0,__W,1228.0,__W,1227.0,__W,161.0,__W,50.0,__W,50.0,__W,89.0,__W,107.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-20,USW00003171,2004,12,20,222.0,__W,28.0,__W,0.0,__W,nan,nan,14.0,__W,1439.0,__W,1455.0,__W,128.0,__W,300.0,__W,260.0,__W,40.0,__W,45.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-21,USW00003171,2004,12,21,217.0,__W,50.0,__W,0.0,__W,nan,nan,21.0,__W,1509.0,__W,1514.0,__W,133.0,__W,280.0,__W,290.0,__W,80.0,__W,103.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-22,USW00003171,2004,12,22,178.0,__W,44.0,__W,0.0,__W,nan,nan,46.0,__W,1507.0,__W,1536.0,__W,111.0,__W,20.0,__W,20.0,__W,98.0,__W,125.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-23,USW00003171,2004,12,23,161.0,__W,83.0,__W,0.0,__W,nan,nan,81.0,__W,1403.0,__W,1355.0,__W,122.0,__W,360.0,__W,10.0,__W,174.0,__W,210.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-24,USW00003171,2004,12,24,200.0,__W,22.0,__W,0.0,__W,nan,nan,27.0,__W,1055.0,__W,1055.0,__W,111.0,__W,30.0,__W,30.0,__W,107.0,__W,130.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-25,USW00003171,2004,12,25,200.0,__W,0.0,__W,0.0,__W,nan,nan,10.0,__W,1418.0,__W,1436.0,__W,100.0,__W,290.0,__W,290.0,__W,45.0,__W,54.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-26,USW00003171,2004,12,26,144.0,__W,33.0,__W,0.0,__W,nan,nan,6.0,__W,1222.0,__W,1201.0,__W,89.0,__W,300.0,__W,270.0,__W,36.0,__W,58.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-27,USW00003171,2004,12,27,178.0,__W,61.0,__W,0.0,__W,nan,nan,21.0,__W,1952.0,__W,1934.0,__W,122.0,__W,90.0,__W,110.0,__W,58.0,__W,67.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-28,USW00003171,2004,12,28,144.0,__W,111.0,__W,175.0,__W,nan,nan,27.0,__W,303.0,__W,254.0,__W,128.0,__W,90.0,__W,90.0,__W,67.0,__W,80.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-29,USW00003171,2004,12,29,156.0,__W,67.0,__W,203.0,__W,nan,nan,25.0,__W,143.0,__W,141.0,__W,111.0,__W,250.0,__W,260.0,__W,98.0,__W,134.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-30,USW00003171,2004,12,30,150.0,__W,44.0,__W,0.0,__W,nan,nan,9.0,__W,1446.0,__W,1358.0,__W,100.0,__W,280.0,__W,290.0,__W,36.0,__W,45.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2004-12-31,USW00003171,2004,12,31,133.0,__W,44.0,__W,79.0,__W,nan,nan,12.0,__W,1046.0,__W,1044.0,__W,89.0,__W,120.0,__W,110.0,__W,63.0,__W,76.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-01,USW00003171,2005,01,1,139.0,__W,22.0,__W,0.0,__W,nan,nan,10.0,__W,1607.0,__W,1435.0,__W,83.0,__W,280.0,__W,310.0,__W,36.0,__W,45.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-02,USW00003171,2005,01,2,122.0,__W,39.0,__W,3.0,__W,nan,nan,15.0,__W,2343.0,__W,2351.0,__W,83.0,__W,130.0,__W,130.0,__W,40.0,__W,45.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-03,USW00003171,2005,01,3,122.0,__W,56.0,__W,170.0,__W,nan,nan,22.0,__W,1301.0,__W,1232.0,__W,89.0,__W,40.0,__W,40.0,__W,63.0,__W,76.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-04,USW00003171,2005,01,4,100.0,__W,39.0,__W,38.0,__W,nan,nan,15.0,__W,1454.0,__W,1453.0,__W,72.0,__W,250.0,__W,250.0,__W,63.0,__W,80.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-05,USW00003171,2005,01,5,133.0,__W,28.0,__W,0.0,T_W,nan,nan,7.0,__W,1536.0,__W,1357.0,__W,83.0,__W,300.0,__W,230.0,__W,36.0,__W,63.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-06,USW00003171,2005,01,6,139.0,__W,17.0,__W,0.0,__W,nan,nan,8.0,__W,1527.0,__W,1502.0,__W,78.0,__W,280.0,__W,240.0,__W,45.0,__W,63.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-07,USW00003171,2005,01,7,122.0,__W,33.0,__W,124.0,__W,nan,nan,31.0,__W,1150.0,__W,1152.0,__W,78.0,__W,120.0,__W,110.0,__W,76.0,__W,98.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-08,USW00003171,2005,01,8,139.0,__W,94.0,__W,76.0,__W,nan,nan,11.0,__W,2005.0,__W,330.0,__W,117.0,__W,130.0,__W,180.0,__W,45.0,__W,67.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-09,USW00003171,2005,01,9,172.0,__W,106.0,__W,607.0,__W,nan,nan,13.0,__W,1129.0,__W,1128.0,__W,139.0,__W,310.0,__W,300.0,__W,63.0,__W,76.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-10,USW00003171,2005,01,10,167.0,__W,128.0,__W,323.0,__W,nan,nan,13.0,__W,1148.0,__W,1146.0,__W,150.0,__W,160.0,__W,150.0,__W,58.0,__W,76.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-11,USW00003171,2005,01,11,156.0,__W,72.0,__W,86.0,__W,nan,nan,45.0,__W,1443.0,__W,839.0,__W,117.0,__W,240.0,__W,240.0,__W,80.0,__W,116.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-12,USW00003171,2005,01,12,167.0,__W,22.0,__W,0.0,__W,nan,nan,16.0,__W,1252.0,__W,1252.0,__W,94.0,__W,300.0,__W,300.0,__W,72.0,__W,80.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-13,USW00003171,2005,01,13,183.0,__W,6.0,__W,0.0,__W,nan,nan,13.0,__W,1457.0,__W,1452.0,__W,94.0,__W,280.0,__W,280.0,__W,36.0,__W,54.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-14,USW00003171,2005,01,14,222.0,__W,22.0,__W,0.0,__W,nan,nan,13.0,__W,1456.0,__W,1453.0,__W,122.0,__W,300.0,__W,300.0,__W,36.0,__W,45.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-15,USW00003171,2005,01,15,233.0,__W,11.0,__W,0.0,__W,nan,nan,10.0,__W,1623.0,__W,1623.0,__W,122.0,__W,60.0,__W,70.0,__W,54.0,__W,67.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-16,USW00003171,2005,01,16,250.0,__W,22.0,__W,0.0,__W,nan,nan,11.0,__W,2359.0,__W,2359.0,__W,139.0,__W,60.0,__W,50.0,__W,63.0,__W,89.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-17,USW00003171,2005,01,17,239.0,__W,106.0,__W,0.0,__W,nan,nan,59.0,__W,1143.0,__W,354.0,__W,172.0,__W,30.0,__W,20.0,__W,125.0,__W,161.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-18,USW00003171,2005,01,18,250.0,__W,94.0,__W,0.0,__W,nan,nan,38.0,__W,1357.0,__W,1417.0,__W,172.0,__W,20.0,__W,10.0,__W,98.0,__W,116.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-19,USW00003171,2005,01,19,261.0,__W,67.0,__W,0.0,__W,nan,nan,34.0,__W,1312.0,__W,1312.0,__W,167.0,__W,30.0,__W,30.0,__W,80.0,__W,98.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-20,USW00003171,2005,01,20,233.0,__W,50.0,__W,0.0,__W,nan,nan,8.0,__W,1300.0,__W,1259.0,__W,144.0,__W,290.0,__W,290.0,__W,40.0,__W,54.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-21,USW00003171,2005,01,21,211.0,__W,56.0,__W,0.0,__W,nan,nan,9.0,__W,1549.0,__W,1548.0,__W,133.0,__W,280.0,__W,280.0,__W,40.0,__W,45.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-22,USW00003171,2005,01,22,256.0,__W,44.0,__W,0.0,__W,nan,nan,9.0,__W,1526.0,__W,1523.0,__W,150.0,__W,290.0,__W,290.0,__W,45.0,__W,58.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-23,USW00003171,2005,01,23,244.0,__W,67.0,__W,0.0,__W,nan,nan,12.0,__W,1517.0,__W,1517.0,__W,156.0,__W,280.0,__W,280.0,__W,54.0,__W,58.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-24,USW00003171,2005,01,24,233.0,__W,67.0,__W,0.0,T_W,nan,nan,16.0,__W,1846.0,__W,1849.0,__W,150.0,__W,300.0,__W,320.0,__W,58.0,__W,63.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-25,USW00003171,2005,01,25,211.0,__W,78.0,__W,0.0,__W,nan,nan,8.0,__W,1934.0,__W,1528.0,__W,144.0,__W,300.0,__W,180.0,__W,36.0,__W,54.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-26,USW00003171,2005,01,26,150.0,__W,111.0,__W,48.0,__W,nan,nan,9.0,__W,1718.0,__W,1605.0,__W,133.0,__W,280.0,__W,250.0,__W,36.0,__W,54.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-27,USW00003171,2005,01,27,161.0,__W,67.0,__W,0.0,__W,nan,nan,12.0,__W,1150.0,__W,1149.0,__W,117.0,__W,300.0,__W,300.0,__W,54.0,__W,63.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-28,USW00003171,2005,01,28,133.0,__W,56.0,__W,58.0,__W,nan,nan,15.0,__W,1433.0,__W,1432.0,__W,94.0,__W,290.0,__W,290.0,__W,54.0,__W,63.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-29,USW00003171,2005,01,29,156.0,__W,44.0,__W,0.0,__W,nan,nan,16.0,__W,1449.0,__W,1449.0,__W,100.0,__W,280.0,__W,280.0,__W,54.0,__W,63.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-30,USW00003171,2005,01,30,183.0,__W,17.0,__W,0.0,__W,nan,nan,48.0,__W,854.0,__W,1424.0,__W,100.0,__W,360.0,__W,20.0,__W,112.0,__W,156.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-01-31,USW00003171,2005,01,31,200.0,__W,67.0,__W,0.0,__W,nan,nan,57.0,__W,1513.0,__W,1536.0,__W,133.0,__W,350.0,__W,360.0,__W,134.0,__W,156.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2005-02-01,USW00003171,2005,02,1,211.0,__W,67.0,__W,0.0,__W,nan,nan,61.0,__W,733.0,__W,732.0,__W,139.0,__W,360.0,__W,360.0,__W,143.0,__W,174.0,__W,0.0,__W,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
